Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis+SciVis	Nov.-Dec. 2008	Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation	10.1109/TVCG.2008.153	http://dx.doi.org/10.1109/TVCG.2008.153	1539	1148	4658123	computer animation;data visualisation	animated rotations;bounding volumes;multidimensional visual exploration;scatterplot matrix navigation;visual queries	Animation;Data visualization;Graphics;Light scattering;Multidimensional systems;Navigation;Optical polarization;Rendering (computer graphics);Visual analytics;Vocabulary	Index Terms&#8212;interaction;multivariate data;navigation;visual analytics;visual exploration;visual queries	Scatterplots remain one of the most popular and widely-used visual representations for multidimensional data due to their simplicity, familiarity and visual clarity, even if they lack some of the flexibility and visual expressiveness of newer multidimensional visualization techniques. This paper presents new interactive methods to explore multidimensional data using scatterplots. This exploration is performed using a matrix of scatterplots that gives an overview of the possible configurations, thumbnails of the scatterplots, and support for interactive navigation in the multidimensional space. Transitions between scatterplots are performed as animated rotations in 3D space, somewhat akin to rolling dice. Users can iteratively build queries using bounding volumes in the dataset, sculpting the query from different viewpoints to become more and more refined. Furthermore, the dimensions in the navigation space can be reordered, manually or automatically, to highlight salient correlations and differences among them. An example scenario presents the interaction techniques supporting smooth and effortless visual exploration of multidimensional datasets.	Elmqvist, N.;Dragicevic, P.;Fekete, J.	INRIA, Paris|c|;;	37295438200;37590932700;37407972900
	InfoVis+SciVis	Nov.-Dec. 2008	A Framework of Interaction Costs in Information Visualization	10.1109/TVCG.2008.109	http://dx.doi.org/10.1109/TVCG.2008.109	1149	1156	4658124	data visualisation;user interfaces	information visualization;interaction cost;multiple input mode costs;physical-motion costs;state-change costs;system-power costs;view-change costs;visual-cluttering costs;visualization design	Costs;Crystallization;Encoding;Mice;Navigation;Particle measurements;Taxonomy;Usability;User interfaces;Visualization	Framework;Index Terms&#8212;Information Visualization;Interaction;Interface Evaluation	Interaction cost is an important but poorly understood factor in visualization design. We propose a framework of interaction costs inspired by Normanpsilas Seven Stages of Action to facilitate study. From 484 papers, we collected 61 interaction-related usability problems reported in 32 user studies and placed them into our framework of seven costs: (1) Decision costs to form goals; (2) system-power costs to form system operations; (3) Multiple input mode costs to form physical sequences; (4) Physical-motion costs to execute sequences; (5) Visual-cluttering costs to perceive state; (6) View-change costs to interpret perception; (7) State-change costs to evaluate interpretation. We also suggested ways to narrow the gulfs of execution (2-4) and evaluation (5-7) based on collected reports. Our framework suggests a need to consider decision costs (1) as the gulf of goal formation.	Lam, H.	Univ. of British Columbia, Vancouver, BC|c|	37873130000
	InfoVis+SciVis	Nov.-Dec. 2008	Balloon Focus: a Seamless Multi-Focus+Context Method for Treemaps	10.1109/TVCG.2008.114	http://dx.doi.org/10.1109/TVCG.2008.114	1157	1164	4658125	data visualisation;directed graphs	balloon focus;data query;data visualization;directed acyclic graph;multifocus+context method;treemaps	Computer interfaces;Computer science;Data visualization;Displays;File systems;Large-scale systems;Manuals;Navigation;Telecommunication traffic;Tree graphs	Index Terms&#8212;Treemap;fisheye;focus+context;magnification;multi-focus;multi-scale viewing.;visualizing query results	The treemap is one of the most popular methods for visualizing hierarchical data. When a treemap contains a large number of items, inspecting or comparing a few selected items in a greater level of detail becomes very challenging. In this paper, we present a seamless multi-focus and context technique, called Balloon Focus, that allows the user to smoothly enlarge multiple treemap items served as the foci, while maintaining a stable treemap layout as the context. Our method has several desirable features. First, this method is quite general and can be used with different treemap layout algorithms. Second, as the foci are enlarged, the relative positions among all items are preserved. Third, the foci are placed in a way that the remaining space is evenly distributed back to the non-focus treemap items. When Balloon Focus enlarges the focus items to a maximum degree, the above features ensure that the treemap will maintain a consistent appearance and avoid any abrupt layout changes. In our algorithm, a DAG (Directed Acyclic Graph) is used to maintain the positional constraints, and an elastic model is employed to govern the placement of the treemap items. We demonstrate a treemap visualization system that integrates data query, manual focus selection, and our novel multi-focus+context technique, Balloon Focus, together. A user study was conducted. Results show that with Balloon Focus, users can better perform the tasks of comparing the values and the distribution of the foci.	Ying Tu;Han-Wei Shen	Comput. Sci. & Eng. Dept., Ohio State Univ., Columbus, OH|c|;	37875062100;37279493500
	InfoVis+SciVis	Nov.-Dec. 2008	Multi-Focused Geospatial Analysis Using Probes	10.1109/TVCG.2008.149	http://dx.doi.org/10.1109/TVCG.2008.149	1165	1172	4658126	data visualisation;geographic information systems	3D GIS;agent-based social simulation;census data exploration tool;geospatial information visualizations;local inspection;multifocused geospatial analysis;probes;spatial awareness;user-defined regions-of-interest	Probes	Index Terms&#8212;Multiple-view techniques;focus + context;geospatial analysis;geospatial visualization;probes	Traditional geospatial information visualizations often present views that restrict the user to a single perspective. When zoomed out, local trends and anomalies become suppressed and lost; when zoomed in for local inspection, spatial awareness and comparison between regions become limited. In our model, coordinated visualizations are integrated within individual probe interfaces, which depict the local data in user-defined regions-of-interest. Our probe concept can be incorporated into a variety of geospatial visualizations to empower users with the ability to observe, coordinate, and compare data across multiple local regions. It is especially useful when dealing with complex simulations or analyses where behavior in various localities differs from other localities and from the system as a whole. We illustrate the effectiveness of our technique over traditional interfaces by incorporating it within three existing geospatial visualization systems: an agent-based social simulation, a census data exploration tool, and an 3D GIS environment for analyzing urban change over time. In each case, the probe-based interaction enhances spatial awareness, improves inspection and comparison capabilities, expands the range of scopes, and facilitates collaboration among multiple users.	Butkiewicz, T.;Wenwen Dou;Wartell, Z.;Ribarsky, W.;Chang, R.	Charlotte Visualization Center, UNC Charlotte, Charlotte, NC|c|;;;;	37591215700;37606064200;37297344900;37300425000;37592409400
	InfoVis+SciVis	Nov.-Dec. 2008	Distributed Cognition as a Theoretical Framework for Information Visualization	10.1109/TVCG.2008.121	http://dx.doi.org/10.1109/TVCG.2008.121	1173	1180	4658127	cognition;data visualisation	cognitive science;distributed cognition;information visualization;informing InfoVis design	Buildings;Cognition;Cognitive science;Data visualization;Distributed computing;Electronic mail;Guidelines;Humans;Performance evaluation;Testing	Index Terms&#8212;Information visualization;distributed cognition;interaction;representation;theory and methods	Even though information visualization (InfoVis) research has matured in recent years, it is generally acknowledged that the field still lacks supporting, encompassing theories. In this paper, we argue that the distributed cognition framework can be used to substantiate the theoretical foundation of InfoVis. We highlight fundamental assumptions and theoretical constructs of the distributed cognition approach, based on the cognitive science literature and a real life scenario. We then discuss how the distributed cognition framework can have an impact on the research directions and methodologies we take as InfoVis researchers. Our contributions are as follows. First, we highlight the view that cognition is more an emergent property of interaction than a property of the human mind. Second, we argue that a reductionist approach to study the abstract properties of isolated human minds may not be useful in informing InfoVis design. Finally we propose to make cognition an explicit research agenda, and discuss the implications on how we perform evaluation and theory building.	Zhicheng Liu;Nersessian, N.J.;Stasko, J.T.	Sch. of Interactive Comput., Georgia Inst. of Technol., Atlanta, GA|c|;;	37592993600;37412991300;37267736900
	InfoVis+SciVis	Nov.-Dec. 2008	EMDialog: Bringing Information Visualization into the Museum	10.1109/TVCG.2008.127	http://dx.doi.org/10.1109/TVCG.2008.127	1181	1188	4658128	data visualisation;exhibitions;humanities;interactive systems	digital information display;information visualization;interaction technique;museum;visual representation	Art;Data visualization;Displays;Information analysis;Libraries;Space technology	Index Terms&#8212;artistic information visualization;interactive information visualization;public displays.;walk-up-and-use interaction	Digital information displays are becoming more common in public spaces such as museums, galleries, and libraries. However, the public nature of these locations requires special considerations concerning the design of information visualization in terms of visual representations and interaction techniques. We discuss the potential for, and challenges of, information visualization in the museum context based on our practical experience with EMDialog, an interactive information presentation that was part of the Emily Carr exhibition at the Glenbow Museum in Calgary. EMDialog visualizes the diverse and multi-faceted discourse about this Canadian artist with the goal to both inform and provoke discussion. It provides a visual exploration environment that offers interplay between two integrated visualizations, one for information access along temporal, and the other along contextual dimensions. We describe the results of an observational study we conducted at the museum that revealed the different ways visitors approached and interacted with EMDialog, as well as how they perceived this form of information presentation in the museum context. Our results include the need to present information in a manner sufficiently attractive to draw attention and the importance of rewarding passive observation as well as both short- and longer term information exploration.	Hinrichs, U.;Schmidt, H.;Carpendale, S.	Calgary Univ., Calgary, AB|c|;;	37869968000;37874733000;37285000100
	InfoVis+SciVis	Nov.-Dec. 2008	Graphical Histories for Visualization: Supporting Analysis, Communication, and Evaluation	10.1109/TVCG.2008.137	http://dx.doi.org/10.1109/TVCG.2008.137	1189	1196	4658129	data visualisation;database management systems;user interfaces	Tableau;database visualization system;design space analysis;graphical history tools;information visualization;interactive history tools	Aggregates;Data analysis;Data visualization;History;Mice;Pattern analysis;Presses;Research and development;Usability;Visual databases	Index Terms&#8212;Visualization;analysis;evaluation;history;presentation;undo	Interactive history tools, ranging from basic undo and redo to branching timelines of user actions, facilitate iterative forms of interaction. In this paper, we investigate the design of history mechanisms for information visualization. We present a design space analysis of both architectural and interface issues, identifying design decisions and associated trade-offs. Based on this analysis, we contribute a design study of graphical history tools for Tableau, a database visualization system. These tools record and visualize interaction histories, support data analysis and communication of findings, and contribute novel mechanisms for presenting, managing, and exporting histories. Furthermore, we have analyzed aggregated collections of history sessions to evaluate Tableau usage. We describe additional tools for analyzing userspsila history logs and how they have been applied to study usage patterns in Tableau.	Heer, J.;Mackinlay, J.;Stolte, C.;Agrawala, M.	Univ. of California at Berkeley, Berkeley, CA|c|;;;	37550791300;37372036700;37442008700;37282718200
	InfoVis+SciVis	Nov.-Dec. 2008	Who Votes For What? A Visual Query Language for Opinion Data	10.1109/TVCG.2008.187	http://dx.doi.org/10.1109/TVCG.2008.187	1197	1204	4658130	data visualisation;human computer interaction;query languages	bar graphs;data analysis;general election;interactive visualization;opinion data;pie charts;statistical graphics;tabular data sets;visual query language	Computer graphics;Data analysis;Data visualization;Database languages;Demography;Nominations and elections;Voting	Index Terms&#8212;Visual query languages;data analysis;human-computer interaction;radial visualization	Surveys and opinion polls are extremely popular in the media, especially in the months preceding a general election. However, the available tools for analyzing poll results often require specialized training. Hence, data analysis remains out of reach for many casual computer users. Moreover, the visualizations used to communicate the results of surveys are typically limited to traditional statistical graphics like bar graphs and pie charts, both of which are fundamentally noninteractive. We present a simple interactive visualization that allows users to construct queries on large tabular data sets, and view the results in real time. The results of two separate user studies suggest that our interface lowers the learning curve for naive users, while still providing enough analytical power to discover interesting correlations in the data.	Draper, G.;Riesenfeld, R.F.	Sch. of Comput., Univ. of Utah, Salt Lake City, UT|c|;	37869715500;37448812400
	InfoVis+SciVis	Nov.-Dec. 2008	VisGets: Coordinated Visualizations for Web-based Information Exploration and Discovery	10.1109/TVCG.2008.175	http://dx.doi.org/10.1109/TVCG.2008.175	1205	1212	4658131	Internet;data mining;data visualisation;information filters;online front-ends;query processing	VisGets;Web browser;Web resources;Web-based information discovery;Web-based information exploration;Web-based search interfaces;World Wide Web;data filters;dynamic search queries;interactive query visualizations	Computer science;Data visualization;Feeds;Information filtering;Information filters;Information retrieval;Prototypes;Semantic Web;Web search;Web sites	Index Terms&#8212;Information visualization;World Wide Web;exploratory search;information retrieval;visual information seeking.	In common Web-based search interfaces, it can be difficult to formulate queries that simultaneously combine temporal, spatial, and topical data filters. We investigate how coordinated visualizations can enhance search and exploration of information on the World Wide Web by easing the formulation of these types of queries. Drawing from visual information seeking and exploratory search, we introduce VisGets - interactive query visualizations of Web-based information that operate with online information within a Web browser. VisGets provide the information seeker with visual overviews of Web resources and offer a way to visually filter the data. Our goal is to facilitate the construction of dynamic search queries that combine filters from more than one data dimension. We present a prototype information exploration system featuring three linked VisGets (temporal, spatial, and topical), and used it to visually explore news items from online RSS feeds.	Dork, M.;Carpendale, S.;Collins, C.;Williamson, C.	Comput. Sci. Dept., Univ. of Calgary, Calgary, AB|c|;;;	;37285000100;37669874100;37276124700
	InfoVis+SciVis	Nov.-Dec. 2008	Vispedia: Interactive Visual Exploration of Wikipedia Data via Search-Based Integration	10.1109/TVCG.2008.178	http://dx.doi.org/10.1109/TVCG.2008.178	1213	1220	4658132	Internet;data integrity;data visualisation;search engines;semantic Web	Web;Web-based visualization system;Wikipedia data;data integration;fast path search algorithm;interactive visual exploration;search-based integration;semistructured data	Cleaning;Collaboration;Collaborative software;Costs;Data mining;Data visualization;Eyes;Iterative algorithms;Semantic Web;Wikipedia	Index Terms&#8212;Wikipedia;data integration;information visualization;search interface;semantic web	"Wikipedia is an example of the collaborative, semi-structured data sets emerging on the Web. These data sets have large, non-uniform schema that require costly data integration into structured tables before visualization can begin. We present Vispedia, a Web-based visualization system that reduces the cost of this data integration. Users can browse Wikipedia, select an interesting data table, then use a search interface to discover, integrate, and visualize additional columns of data drawn from multiple Wikipedia articles. This interaction is supported by a fast path search algorithm over DBpedia, a semantic graph extracted from Wikipedia's hyperlink structure. Vispedia can also export the augmented data tables produced for use in traditional visualization systems. We believe that these techniques begin to address the ""long tail"" of visualization by allowing a wider audience to visualize a broader class of data. We evaluated this system in a first-use formative lab study. Study participants were able to quickly create effective visualizations for a diverse set of domains, performing data integration as needed."	Chan, B.;Wu, L.;Talbot, J.;Cammarano, M.;Hanrahan, P.	Stanford Univ., Stanford, CA|c|;;;;	37876908500;37877444800;37604514900;37870000300;37349803800
