Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis	2002	Angular brushing of extended parallel coordinates	10.1109/INFVIS.2002.1173157	http://dx.doi.org/10.1109/INFVIS.2002.1173157	127	130	1173157	data visualisation	CFD data visualization;angular brushing;data dimensions;extended parallel coordinates;rational data-properties	Brushes;Computational fluid dynamics;Computational modeling;Data analysis;Data visualization;Histograms;Multidimensional systems;Navigation;Prototypes;Writing		In this paper we present angular brushing for parallel coordinates (PC) as a new approach to highlighting rational data-properties, i.e., features which - in a non-separable way - depend on two data dimensions. We also demonstrate smooth brushing as an intuitive tool for specifying nonbinary degree-of-interest functions (for focus+context visualization). We also briefly describe our implementation as well as its application to the visualization of CFD data.	Hauser, H.;Ledermann, F.;Doleisch, H.	VRVis Res. Center, Vienna, Austria|c|;;	37274158800;37689207700;37546620400
	InfoVis	2002	Efficient cartogram generation: a comparison	10.1109/INFVIS.2002.1173144	http://dx.doi.org/10.1109/INFVIS.2002.1173144	33	36	1173144	cartography;data visualisation;geography;quadtrees	Gridfit technique;cartogram generation;epidemiological data;geography-related statistical information;map deformation problem;pixel-based distortion;population demographics;quadtree-like data structure;scanlines;statistical parameter;topology	Data structures;Data visualization;Demography;Displays;Humans;Iterative algorithms;Laboratories;Nominations and elections;Shape;Topology		Cartograms are a well-known technique for showing geography-related statistical information, such as population demographics and epidemiological data. The basic idea is to distort a map by resizing its regions according to a statistical parameter, but in a way that keeps the map recognizable. We deal with the problem of making continuous cartograms that strictly retain the topology of the input mesh. We compare two algorithms to solve the continuous cartogram problem. The first one uses an iterative relocation of the vertices based on scanlines. The second one is based on the Gridfit technique, which uses pixel-based distortion based on a quadtree-like data structure.	Keim, D.A.;North, S.C.;Panse, C.;Schneidewind, J.	AT&T Shannon Lab., Florham Park, NJ, USA|c|;;;	37283138700;37372818600;37282557300;37669961800
	InfoVis	2002	The illusion of perceived metric 3D structure	10.1109/INFVIS.2002.1173147	http://dx.doi.org/10.1109/INFVIS.2002.1173147	51	56	1173147	data visualisation;human factors;solid modelling;user interfaces;visual perception	3D visualizations;Euclidean distances;affine geometry;depth information;experiments;human spatial vision;illusion;near optimal viewing conditions;perceived metric 3D structure;shapes;space perception;three dimensional visualizations	Data visualization;Geometry;Humans;Information science;Psychology;Shape;Testing		A large body of results on the characteristics of human spatial vision suggests that space perception is distorted. Recent studies indicate that the geometry of visual space is best understood as Affine. If this is the case, it has far reaching implications on how 3D visualizations can be successfully employed. For instance, all attempts to build visualization systems where users are expected to discover relations based on Euclidean distances or shapes will be ineffective. Because visualization can, and sometimes do, employ all possible types of depth information and because the results from vision research usually concentrates on one or two such types, three experiments were performed under near optimal viewing conditions. The aim of the experiments was twofold: To test whether the earlier findings generalize to optimal viewing conditions and to get a sense of the size of the error under such conditions. The results show that the findings do generalize and that the errors are large. The implications of these results for successful visualizations are discussed.	Lind, M.;Bingham, G.P.	Dept. of Inf. Sci., Uppsala Univ., Sweden|c|;	37561614400;38136880400
	InfoVis	2002	Multiple foci drill-down through tuple and attribute aggregation polyarchies in tabular data	10.1109/INFVIS.2002.1173158	http://dx.doi.org/10.1109/INFVIS.2002.1173158	131	134	1173158	data visualisation	attribute aggregation polyarchies;data visualization;multiple foci drill-down;multiple hierarchical structures;polyarchical metadata;sport statistics;spreadsheet format;table attributes;tabular data;tuple aggregation polyarchies	Computer science;Data analysis;Data visualization;Electric breakdown;Geography;Information analysis;Organizing;Pattern analysis;Performance analysis;Statistics		Information analysis often involves decomposing data into sub-groups to allow for comparison and identification of relationships. Breakdown Visualization provides a mechanism to support this analysis through user guided drill-down of polyarchical metadata. This metadata describes multiple hierarchical structures for organizing tuple aggregations and table attributes. This structure is seen in financial data, organizational structures, sport statistics, and other domains. A spreadsheet format enables comparison of visualizations at any level of the hierarchy. Breakdown Visualization allows users to drill-down a single hierarchy then pivot into another hierarchy within the same view. It utilizes a fix and move technique that allows users to select multiple foci for drill-down.	Conklin, N.;Prabhakar, S.;North, C.	Dept. of Comput. Sci., Virginia Polytech. Inst. & State Univ., Blacksburg, VA, USA|c|;;	38137891600;38150082500;37419565900
	InfoVis	2002	SpaceTree: supporting exploration in large node link tree, design evolution and empirical evaluation	10.1109/INFVIS.2002.1173148	http://dx.doi.org/10.1109/INFVIS.2002.1173148	57	64	1173148	data visualisation;diagrams;graphical user interfaces;tree data structures	SpaceTree;data visualization;design evolution;dynamic rescaling;experiment;filter functions;icons;integrated search;large node link tree exploration;node link tree diagrams;novel tree browser;optimized camera movement;topology	Cameras;Displays;Evolution (biology);Filling;Filters;Laboratories;Monitoring;Navigation;Network topology;Visualization		We present a novel tree browser that builds on the conventional node link tree diagrams. It adds dynamic rescaling of branches of the tree to best fit the available screen space, optimized camera movement, and the use of preview icons summarizing the topology of the branches that cannot be expanded. In addition, it includes integrated search and filter functions. This paper reflects on the evolution of the design and highlights the principles that emerged from it. A controlled experiment showed benefits for navigation to already previously visited nodes and estimation of overall tree topology.	Plaisant, C.;Grosjean, J.;Bederson, B.B.	Human-Comput. Interaction Lab., Maryland Univ., MD, USA|c|;;	37283026800;37279773300;37279760100
	InfoVis	2002	Visualizing biosequence data using texture mapping	10.1109/INFVIS.2002.1173154	http://dx.doi.org/10.1109/INFVIS.2002.1173154	103	109	1173154	biology computing;data analysis;data mining;data visualisation;image texture;rendering (computer graphics)	biosequence data visualization;blending;data analysis;data mining;pattern discovery;protein sequences;rendering;text data visualization;texture mapping	Amino acids;Bioinformatics;Biotechnology;DNA;Data analysis;Data visualization;Pattern analysis;Proteins;Sequences;Technological innovation		Data-mining of information by the process of pattern discovery in protein sequences has been predominantly algorithm based. We discuss a visualization approach, which uses texture mapping and blending techniques to perform visual data-mining on text data obtained from discovering patterns in protein sequences. This visual approach, investigates the possibilities of representing text data in three dimensions and provides new possibilities of representing more dimensions of information in text data visualization and analysis. We also present a generic framework derived from this visualization approach to visualize text in biosequence data.	Thiagarajan, P.R.;Gao, G.R.	Biotechnol. Inst., Delaware Univ., Newark, DE, USA|c|;	38153582400;37334741200
	InfoVis	2002	A space-optimized tree visualization	10.1109/INFVIS.2002.1173152	http://dx.doi.org/10.1109/INFVIS.2002.1173152	85	92	1173152	data visualisation;diagrams;tree data structures;trees (mathematics);user interfaces	layout animation;mental map;screen resolution;semantic zooming technique;space-optimized tree visualization;tree drawing;tree structured relational data visualization;two dimensional space;very large hierarchies;zoomed views	Animation;Australia;Data visualization;Humans;Information technology;Large screen displays;Navigation;Space technology;Tree data structures;Tree graphs		We describe a new method for the visualization of tree structured relational data. It can be used especially for the display of very large hierarchies in a 2-dimensional space. We discuss the advantages and limitations of current techniques of tree visualization. Our strategy is to optimize the drawing of trees in a geometrical plane and maximize the utilization of display space by allowing more nodes and links to be displayed at a limit screen resolution. We use the concept of enclosure to partition the entire display space into a collection of local regions that are assigned to all nodes in tree T for the display of their sub-trees and themselves. To enable the exploration of large hierarchies, we use a modified semantic zooming technique to view the detail of a particular part of the hierarchy at a time based on user's interest. Layout animation is also provided to preserve the mental map while the user is exploring the hierarchy by changing zoomed views.	Quang Vinh Nguyen;Mao Lin Huang	Fac. of Inf. Technol., Univ. of Technol., Sydney, NSW, Australia|c|;	37267169300;37273547300
	InfoVis	2002	Multiscale visualization using data cubes	10.1109/INFVIS.2002.1173141	http://dx.doi.org/10.1109/INFVIS.2002.1173141	7	14	1173141	data structures;data visualisation;relational databases	data cubes;large data sets;multiscale pan-and-zoom systems;multiscale visualizations;relational databases;visual abstraction;zoom graph	Data analysis;Data visualization;Filtering;Filters;Pattern analysis;Polarization;Relational databases;Switches;Visual databases		Most analysts start with an overview of the data before gradually refining their view to be more focused and detailed. Multiscale pan-and-zoom systems are effective because they directly support this approach. However generating abstract overviews of large data sets is difficult, and most systems take advantage of only one type of abstraction: visual abstraction. Furthermore, these existing systems limit the analyst to a single zooming path on their data and thus a single set of abstract views. This paper presents: (1) a formalism for describing multiscale visualizations of data cubes with both data and visual abstraction, and (2) a method for independently zooming along one or more dimensions by traversing a zoom graph with nodes at different levels of detail. As an example of how to design multiscale visualizations using our system, we describe four design patterns using our formalism. These design patterns show the effectiveness of multiscale visualization of general relational databases.	Stolte, C.;Tang, D.;Hanrahan, P.	Stanford Univ., CA, USA|c|;;	37442008700;38003180800;37349803800
	InfoVis	2002	Internet traffic: visualization, discovery, and very large displays	10.1109/INFVIS.2002.1173140	http://dx.doi.org/10.1109/INFVIS.2002.1173140	3	4	1173140	Internet;data mining;data visualisation;telecommunication traffic recording	Internet traffic;individual visual displays;traffic measurements;very large displays;visualization tools	Cities and towns;Displays;Modems;Optical fiber cables;Smoothing methods;Switches;Telecommunication traffic;Visual databases;Visualization;Web and internet services		For a decade, the ruling common wisdom for Internet traffic held that it was everywhere bursty: over periods lasting tens of milliseconds to hundreds, the traffic was either much below its average rate or much above. In other words, the traffic was not smooth, not staying at all times close to its average. It was bursty on the cable running down a street, carrying the merged traffic of a small number of cable modem users in one section of a town. It was bursty on the core fiber of an Internet service provider, carrying the merged traffic of thousands of users from all over the country. The Internet was designed to accommodate the bursty traffic. The routers and switches that forward traffic from one place to the next were designed for burstiness, and Internet service providers allocated traffic loads on the devices based on an assumption of burstiness. Recently, it was discovered that the old common wisdom is not true. Visualization played a fundamental role in the discovery. The old wisdom held up for links with a small numbers of users. But as the number of users increases, the burstiness dissipates, and the traffic becomes smooth. Design of the high-load part of the Internet needs to be rethought. The old wisdom had persisted for high-load links because the databases of traffic measurements from them are immense, and the traffic measurements had not been studied in their fullest detail, which is necessary to see the smoothing. Visualization tools allowed the detail to be seen, and allowed the verification of a mathematical theory that predicts the smoothing. To see the detail, individual visual displays were created that take up an amount of virtual screen real estate measured in hundreds of pages. It is a simple idea: if you have a lot of data, and you want to see it in detail, you need a lot of space. What is needed now is a rich set of ideas and methods for navigating such very large displays.	Cleveland, W.S.	Dept. Stat. Res., Bell Labs., Holmdel, NJ, USA|c|	37282344300
	InfoVis	2002	A hybrid layout algorithm for sub-quadratic multidimensional scaling	10.1109/INFVIS.2002.1173161	http://dx.doi.org/10.1109/INFVIS.2002.1173161	152	158	1173161	computational complexity;data visualisation;interpolation	clustering techniques;complex data visualisation;complexity;hybrid layout algorithm;interpolation;layout quality;stochastic sampling;sub-quadratic multidimensional scaling	Multidimensional systems			Morrison, A.;Ross, G.;Chalmers, M.	Dept. of Comput. Sci., Glasgow Univ., UK|c|;;	37264873500;37282731400;37283487400
