Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	SciVis	19-23 Oct 1992	Visualizing wind velocities by advecting cloud textures	10.1109/VISUAL.1992.235210	http://dx.doi.org/10.1109/VISUAL.1992.235210	179	184	235210	clouds;data visualisation;digital simulation;flow simulation;flow visualisation;geophysical fluid dynamics;geophysics computing;image texture;rendering (computer graphics);wind	3D texture;advection;climate simulations;cloud textures;haze effects;rendering;texture coordinates;wind flow;wind velocity visualisation	Animation;Atmospheric modeling;Clouds;Computational modeling;Data visualization;Global warming;Grid computing;Laboratories;Predictive models;Wind speed		In order to visualize both clouds and wind in climate simulations, clouds were rendered using a 3D texture which was advected by the wind flow. The simulation is described. Rendering, the advection of texture coordinates, and haze effects are discussed. Results are presented	Max, N.;Crawfis, R.;Williams, D.	Lawrence Livermore Nat. Lab., CA, USA|c|;;	37267387800;37284273900;37383141300
	SciVis	19-23 Oct 1992	Visualizing a three dimensional hydrodynamic model	10.1109/VISUAL.1992.235173	http://dx.doi.org/10.1109/VISUAL.1992.235173	441	445	235173	computer graphics;finite element analysis;geophysics computing;hydrodynamics;oceanographic regions;tides	3D FEA;Galveston Bay;Gulf of Mexico;finite-element hydrodynamic model;full-scale model;hydrodynamic model;salinity;tidal cycles;visualization techniques;water velocities	Computational modeling;Finite element methods;Hydrodynamics;Information technology;Laboratories;Marine vehicles;Navigation;Production;Static VAr compensators;Visualization		A three-dimensional finite-element hydrodynamic model was constructed to simulate tidal cycles in Galveston Bay over a one-year period in order to view changes in water velocities and salinity. A project undertaken to visualize the simulation results is reported. The project comprised analyzing model requirements and determining suitable visualization techniques, visualizing a preliminary, smaller-scale model to verify the techniques; and visualizing the full-scale model. Problems encountered and resolutions of problems at each stage are described. Validation, as well as insights revealed about the model through the preliminary and final visualization, are discussed. Current application of visualization techniques to the model is reported	Jones, C.S.;Baca, J.A.	USACE Waterways Exp. Station, Vicksburg, MS, USA|c|;	37384054700;37381492700
	SciVis	19-23 Oct 1992	Constructing stream surfaces in steady 3D vector fields	10.1109/VISUAL.1992.235211	http://dx.doi.org/10.1109/VISUAL.1992.235211	171	178	235211	data visualisation;flow simulation;flow visualisation;physics computing	adequate sampling;downstream edge;flow field;growing surface;polygons;ribbon methods;steady 3D vector fields;two-dimensional stream surface;vector field visualization	Aerodynamics;Fluid flow;NASA;Numerical simulation;Packaging;Postal services;Sampling methods;Shape;Streaming media;Visualization		Maintenance of a front of particles, an efficient method of generating a set of sample points over a two-dimensional stream surface, is described. The particles are repeatedly advanced a short distance through the flow field. New polygons are appended to the downstream edge of the surface. The spacing of the particles is adjusted to maintain an adequate sampling across the width of the growing surface. Curve and ribbon methods of vector field visualization are reviewed	Hultquist, J.P.M.	NASA Ames Res. Center, Moffett Field, CA, USA|c|	37378417700
	SciVis	19-23 Oct 1992	Case study: visualizing classical problems in CFD	10.1109/VISUAL.1992.235174	http://dx.doi.org/10.1109/VISUAL.1992.235174	436	440	235174	data visualisation;flow visualisation;physics computing	CFD;abstraction;classical problems;complex fluid interaction;data juxtaposition;ellipsoid fitting;object isolation;quantitative understanding;thresholding;vector field line generation;visiometric techniques	Aerodynamics;Aircraft;Combustion;Computational fluid dynamics;Computer aided software engineering;Fluid dynamics;Fluid flow;Laboratories;NASA;Visualization		A brief example of the visualization and quantification of a complex fluid interaction is presented in order to give one a feeling for the difficulty of dealing with geometrical and topological questions in three dimensions and time. To obtain a quantitative understanding, visiometric techniques, including thresholding, object isolation, ellipsoid fitting, abstraction, vector field line generation and data juxtaposition, were used	Zabusky, N.;Silver, D.	Rutgers Univ., Piscataway, NJ, USA|c|;	37333395400;37274132700
	SciVis	19-23 Oct 1992	Flow visualization as a basic tool to investigate the dynamics and topology of jets	10.1109/VISUAL.1992.235212	http://dx.doi.org/10.1109/VISUAL.1992.235212	164	170	235212	data visualisation;digital simulation;flow simulation;flow visualisation;jets;physics computing;visual databases	animation;coherent structures;database;entrainment;flow visualization techniques;mixing processes;numerical simulations;practical implementation;topological features;unsteady square jets	Animation;Combustion;Computer simulation;Data visualization;Fluid dynamics;Laboratories;Physics computing;Spatial databases;Topology;Visual databases		Issues and difficulties involved in the practical implementation of flow visualization techniques based on a database generated in numerical simulations of unsteady square jets are addressed. Instantaneous visualizations provide basic information on the topological features of the flow, while animation of these visualizations gives an insight into the detailed dynamics of formation, development, and interaction of the coherent structures controlling the entrainment and mixing processes	Grinstein, F.F.;Obeysekare, U.R.;Patnaik, G.	US Naval Res. Lab., Washington, DC, USA|c|;;	37378425900;37378425700;37378426400
	SciVis	19-23 Oct 1992	Four-dimensional views of 3D scalar fields	10.1109/VISUAL.1992.235222	http://dx.doi.org/10.1109/VISUAL.1992.235222	84	91	235222	computational geometry;data visualisation	3-manifolds;3D scalar fields;4D Euclidean space;elevation maps;independent variables;scalar functions	Biomedical equipment;Computer science;Isosurfaces;Medical services;Rendering (computer graphics);Surface treatment;Three dimensional displays;Visualization			Hanson, A.J.;Heng, P.A.	CERN, Geneva, Switzerland|c|;	37333439100;37388382500
	SciVis	19-23 Oct 1992	Improving visualization: theoretical and empirical foundations	10.1109/VISUAL.1992.235185	http://dx.doi.org/10.1109/VISUAL.1992.235185	372	374	235185	data visualisation;human factors;visual perception	cognitive psychology;human interface;human vision;psychophysics;scientific visualization process;visual perception;visual physiology	Biomedical imaging;Data analysis;Data visualization;Displays;Hardware;Humans;Psychology;Shape;Software performance;Visual perception		Discusses the ways in which the understanding of visual perception could help improve the scientific visualization process. It is argued that as long as there is a human interface link to computer visualization systems, understanding how humans perceive information visually could help improve the quality and the effectiveness of the visualization process. The fields of visual physiology, psychophysics, and cognitive psychology can explain why human vision is so efficient, how to create better images, and how to determine the limitations of particular representations	Kosslyn, S.M.;Gershon, N.D.;Levkowitz, H.;Pearlman, J.D.	Dept. of Psychol., Harvard Univ., Cambridge, MA, USA|c|;;;	37378570400;37352200300;37282753300;37301963100
	SciVis	19-23 Oct 1992	Anatomical atlases based on volume visualization	10.1109/VISUAL.1992.235218	http://dx.doi.org/10.1109/VISUAL.1992.235218	115	122	235218	biomedical NMR;computerised tomography;data visualisation;knowledge based systems;knowledge representation;spatial data structures	MRI;advanced volume visualization tools;anatomical atlases;anatomist;computer tomography;data sets;human body;knowledge base;magnetic resonance imaging;multiple surface display;object-oriented data structure;real dissection;semantic attributes;spatial representation;transparent rendering;two layer structure;volume data;volume editor;volume model;voxel	Anatomy;Application software;Biomedical imaging;Books;Data visualization;Humans;Mathematics;Object oriented modeling;Surgery;Tomography		A framework for the generation of atlases of the human body based on the linkage of volume data to a knowledge base is presented. The model has a two layer structure. The lower level is a volume model with a set of semantic attributes belonging to each voxel. Its spatial representation is derived from data sets of magnetic resonance imaging (MRI) and computer tomography. The semantic attributes are assigned by an anatomist using a volume editor. The upper level is a set of relations between these attributes which are also specified by the expert. Interactive visualization tools, such as multiple surface display, transparent rendering, and cutting, are provided. It is shown that the combination of this object-oriented data structure with advanced volume visualization tools provides the look and feel of a real dissection	Hohne, K.H.;Pommert, A.;Riemer, M.;Schiemann, T.;Schubert, R.;Tiede, U.;Lierse, W.	;;;;;;	37378529100;37378525800;37378525600;37372275700;37385792400;37372275900;37378525500
	SciVis	19-23 Oct 1992	Visualization of simulated airflow in a clean room	10.1109/VISUAL.1992.235213	http://dx.doi.org/10.1109/VISUAL.1992.235213	156	163	235213	clean rooms;data visualisation;digital simulation;flow simulation;physics computing	clean room;efficient cell traverse;irregular volumes;measurement techniques;probing;simulated air flow;stream line display;tetrahedral cells	Application software;Computational fluid dynamics;Computer aided manufacturing;Data visualization;Displays;Finite difference methods;Fluid flow measurement;Laboratories;Measurement techniques;Pressure measurement		Techniques for visualizing a simulated air flow in a clean room are developed by using an efficient cell traverse of tetrahedral cells generated from irregular volumes. The proposed techniques, probing and stream line display, are related to the measurement techniques used in actual clean rooms. The efficient traverse makes it possible to move freely around a given irregular volume and to spawn off stream lines. A successful application of these techniques to a problem in a clean room is also described	Koyamada, K.	Tokyo Res. Lab., Japan|c|	37284304900
	SciVis	19-23 Oct 1992	A characterization of the scientific data analysis process	10.1109/VISUAL.1992.235203	http://dx.doi.org/10.1109/VISUAL.1992.235203	235	242	235203	data analysis;data visualisation	data visualization;image viewing;quantitative information;scientific computing;scientific data analysis process	Data analysis;Data visualization;Focusing;Functional programming;Graphics;Image analysis;Information analysis;Information resources;Laboratories;User interfaces		It is shown how data visualization fits into the broader process of scientific data analysis. Scientists from several disciplines were observed while they analyzed their own data. Examination of the observations exposed process elements outside conventional image viewing. For example, analysts queried for quantitative information, made a variety of comparisons, applied math, managed data, and kept records. The characterization of scientific data analysis reveals activity beyond that traditionally supported by computer. It offers an understanding which has the potential to be applied to many future designs, and suggests specific recommendations for improving the support of this important aspect of scientific computing	Springmeyer, R.R.;Blattner, M.M.;Max, N.L.	Lawrence Livermore Nat. Lab., CA, USA|c|;;	37378533700;37353304700;37267387800
